x,y,value
112,190,1.0
112,191,1.0
112,192,1.0
112,193,1.0
112,194,1.0
112,195,1.0
112,196,1.0
113,32,1.0
113,34,1.2
113,38,1.5
113,39,1.5
113,41,1.5
113,42,1.5
113,43,1.5
113,44,1.5
113,45,1.5
113,71,1.5
113,74,1.5
113,77,1.5
113,83,1.0
113,90,1.5
113,94,1.8
113,97,2.0
113,106,3.5
113,107,3.5
113,108,3.5
113,109,3.5
113,112,3.5
113,113,1.5
113,116,1.8
113,117,2.0
113,122,1.9
113,128,1.9
113,129,1.9
113,136,1.2
113,140,1.5
113,151,1.0
113,157,1.0
113,159,1.0
113,174,2.0
113,175,1.5
113,176,1.5
113,180,1.3
113,186,1.0
113,192,1.0
113,195,1.0
113,196,1.0
113,199,1.0
114,30,1.0
114,33,1.1
114,37,1.5
114,39,1.5
114,43,1.5
114,49,1.5
114,50,2.0
114,51,2.0
114,53,2.0
114,54,2.0
114,61,1.5
114,69,1.5
114,71,1.5
114,74,1.5
114,77,1.5
114,83,1.0
114,91,1.5
114,93,1.5
114,104,1.9
114,105,3.5
114,115,1.5
114,116,1.8
114,118,2.0
114,120,2.0
114,121,1.9
114,123,1.9
114,128,1.9
114,129,1.9
114,130,1.2
114,131,1.2
114,133,1.4
114,138,1.0
114,141,1.5
114,144,1.9
114,149,1.0
114,150,1.0
114,157,1.0
114,160,1.0
114,164,1.0
114,165,1.0
114,167,2.1
114,170,3.0
114,171,2.9
114,177,1.5
114,185,1.0
114,191,1.0
114,193,1.0
114,198,1.0
114,199,1.0
115,33,1.3
115,37,1.5
115,38,1.5
115,44,1.5
115,46,1.5
115,47,1.5
115,53,2.0
115,57,2.0
115,61,1.5
115,62,1.5
115,66,1.5
115,67,1.5
115,77,1.5
115,80,1.3
115,87,1.5
115,88,1.5
115,89,1.5
115,92,1.5
115,93,1.5
115,94,1.8
115,98,2.2
115,104,1.9
115,106,3.5
115,108,3.5
115,112,3.5
115,115,1.5
115,120,2.0
115,130,1.2
115,140,1.5
115,143,1.5
115,145,2.0
115,146,1.9
115,152,1.1
115,155,1.1
115,159,1.0
115,163,1.0
115,170,1.9
115,173,1.5
115,177,1.2
115,182,1.0
115,191,1.2
115,192,1.2
116,35,1.5
116,38,1.5
116,43,1.5
116,44,1.5
116,45,1.5
116,46,1.5
116,52,2.0
116,54,2.0
116,56,2.0
116,60,1.5
116,61,1.5
116,62,1.5
116,63,1.5
116,64,1.5
116,72,1.5
116,73,1.5
116,82,1.0
116,99,2.2
116,109,3.5
116,112,3.5
116,117,2.0
116,118,2.0
116,128,2.0
116,133,1.5
116,134,1.5
116,135,1.5
116,136,1.4
116,137,1.1
116,140,1.5
116,143,1.5
116,144,1.5
116,145,1.8
116,146,1.8
116,150,1.3
116,155,1.8
116,157,1.8
116,160,1.5
116,161,1.0
116,170,1.5
116,173,1.5
116,180,1.0
116,182,1.0
116,183,1.0
116,184,1.0
116,188,1.5
116,189,1.8
116,190,2.0
116,194,1.9
117,30,1.8
117,37,2.0
117,43,2.0
117,50,2.0
117,60,1.5
117,61,1.5
117,62,1.5
117,70,1.5
117,72,1.5
117,74,1.5
117,75,1.5
117,85,1.0
117,86,1.5
117,90,1.5
117,91,1.5
117,92,1.5
117,95,2.8
117,103,1.9
117,108,2.0
117,110,2.0
117,115,2.0
117,116,2.0
117,121,2.0
117,131,2.0
117,133,2.0
117,136,1.9
117,138,1.0
117,142,1.0
117,148,1.2
117,150,1.3
117,158,1.5
117,161,1.0
117,167,1.0
117,168,1.0
117,171,1.0
117,183,1.0
117,184,1.0
117,185,1.0
117,186,1.0
117,187,1.0
117,189,1.8
118,30,2.0
118,31,2.0
118,36,2.0
118,37,2.0
118,50,1.5
118,52,1.5
118,55,1.5
118,56,1.5
118,57,1.5
118,59,1.5
118,60,1.5
118,64,1.5
118,70,1.5
118,71,1.5
118,76,1.5
118,77,1.5
118,78,1.5
118,79,1.5
118,81,1.0
118,82,1.0
118,83,1.0
118,84,1.0
118,89,1.5
118,93,2.2
118,94,2.2
118,100,2.2
118,107,2.0
118,109,2.0
118,120,2.0
118,129,2.0
118,136,1.9
118,139,1.0
118,141,1.0
118,143,1.0
118,145,1.2
118,147,1.2
118,149,1.0
118,150,1.0
118,153,1.8
118,154,1.5
118,162,1.0
118,163,1.0
118,166,1.0
118,167,1.0
118,168,1.0
118,169,1.0
118,170,1.0
118,171,1.0
118,172,1.0
118,173,1.0
118,174,1.0
118,175,1.0
118,176,1.0
118,177,1.0
118,181,1.0
118,183,1.0
118,184,1.0
118,185,1.0
118,186,1.0
118,187,1.0
118,190,2.0
118,191,2.0
118,192,2.0
118,193,2.0
118,194,2.0
118,195,1.8
119,30,2.0
119,36,2.0
119,37,2.0
119,39,1.9
119,46,1.5
119,49,1.5
119,53,1.5
119,56,1.5
119,58,1.5
119,59,1.5
119,60,1.5
119,62,1.5
119,67,1.5
119,69,1.5
119,72,1.5
119,73,1.5
119,76,1.5
119,77,1.5
119,78,1.5
119,79,1.5
119,80,1.3
119,81,1.0
119,82,1.0
119,83,1.0
119,84,1.0
119,85,1.0
119,91,1.5
119,97,2.0
119,98,3.0
119,99,3.0
119,100,2.2
119,101,1.5
119,102,2.0
119,103,2.0
119,107,2.0
119,108,2.0
119,109,2.0
119,110,2.0
119,118,1.4
119,120,2.0
119,121,2.0
119,122,2.0
119,123,2.0
119,124,2.0
119,125,2.0
119,126,2.0
119,129,2.0
119,130,2.0
119,131,2.0
119,132,2.0
119,133,2.0
119,134,2.0
119,140,1.0
119,141,1.0
119,142,1.0
119,143,1.0
119,145,1.2
119,147,1.3
119,148,1.5
119,149,1.5
119,150,1.5
119,151,1.4
119,152,1.5
119,153,2.0
119,154,2.0
119,155,2.0
119,156,1.9
119,157,1.9
119,159,1.5
119,160,1.5
119,161,1.0
119,162,1.0
119,163,1.0
119,164,1.0
119,165,1.0
119,166,1.0
119,167,1.0
119,168,1.0
119,169,1.0
119,170,1.0
119,171,1.0
119,172,1.0
119,173,1.0
119,174,1.0
119,175,1.0
119,176,1.0
119,177,1.0
119,179,1.0
119,182,1.0
119,183,1.0
119,184,1.0
119,185,1.0
119,186,1.0
119,187,1.0
119,190,2.0
119,191,2.0
119,192,2.0
119,193,2.0
119,194,2.0
119,195,1.5
119,196,1.0
119,197,1.0
120,30,2.0
120,31,2.0
120,32,2.0
120,34,2.0
120,36,2.0
120,37,2.0
120,40,2.0
120,42,2.0
120,50,1.5
120,55,1.5
120,56,1.5
120,63,1.5
120,70,1.5
120,74,1.5
120,76,1.5
120,77,1.5
120,78,1.5
120,79,1.5
120,81,1.0
120,82,1.0
120,83,1.0
120,88,1.5
120,89,1.5
120,90,1.5
120,93,1.9
120,97,2.0
120,98,3.0
120,99,3.0
120,101,2.0
120,102,2.0
120,103,2.0
120,107,2.0
120,108,2.0
120,109,2.0
120,110,2.0
120,114,1.5
120,122,2.0
120,123,2.0
120,124,2.0
120,125,2.0
120,130,2.0
120,131,2.0
120,132,2.0
120,133,2.0
120,137,1.1
120,140,1.0
120,141,1.0
120,142,1.0
120,144,1.0
120,145,1.1
120,146,1.3
120,147,1.0
120,148,1.5
120,149,1.5
120,150,1.5
120,152,1.5
120,153,2.0
120,154,2.0
120,155,2.0
120,156,2.0
120,159,1.5
120,161,1.0
120,162,1.0
120,163,1.0
120,166,1.0
120,167,1.0
120,168,1.0
120,169,1.0
120,170,1.0
120,171,1.0
120,172,1.0
120,173,1.0
120,174,1.0
120,175,1.0
120,176,1.0
120,177,1.0
120,182,1.0
120,183,1.0
120,184,1.0
120,185,1.0
120,186,1.0
120,187,1.0
120,188,1.5
120,190,2.0
120,191,2.0
120,192,2.0
120,193,2.0
120,194,2.0
120,195,1.5
120,196,1.0
121,32,1.9
121,35,1.9
121,36,2.0
121,37,1.5
121,43,2.0
121,46,1.5
121,49,1.5
121,50,1.5
121,52,1.5
121,54,1.5
121,57,1.5
121,62,1.5
121,71,1.5
121,74,1.5
121,75,1.5
121,76,1.5
121,77,1.5
121,78,1.5
121,79,1.5
121,80,1.2
121,81,1.0
121,82,1.0
121,83,1.0
121,93,1.9
121,97,2.0
121,98,3.0
121,99,3.0
121,100,1.5
121,101,2.0
121,102,2.0
121,103,2.0
121,105,2.0
121,107,2.0
121,108,2.0
121,109,2.0
121,110,2.0
121,113,1.5
121,115,1.5
121,116,1.5
121,123,2.0
121,124,2.0
121,125,2.0
121,126,2.0
121,130,2.0
121,131,2.0
121,132,2.0
121,133,2.0
121,139,1.0
121,140,1.0
121,141,1.0
121,142,1.0
121,143,1.0
121,144,1.0
121,145,1.1
121,148,1.5
